id,text
1499991078174224385,"Menkominfo Johnny G. Plate jg menyampaikan bela sungkawa atas meninggalnya delapan orang pekerja PT PTT di Boega, Papua. penyerangan kkb terhadap pekerja terjadi ketika para korban sdg mengerjakan perbaikan tower BTS 3 telkomsel"
1499990979801399298,"Jual Herbal Asam Urat di Papua, WA: 082134685661 (Anwar) #HerbalAsamUratPapua"
1499990976403701760,@beransah @lazy_homer @iamsugar_baby @maysaaulina @epictopkomen ente tinggal di papua tapi bilang perang di  tengah hutan?  sejak kapan kkb nyerang warga di tengah hutan?
1499990907763838978,"Who knows about Scott Morrison trying to set up a tourism business in Papua New Guinea  it failed 

@LesStonehouse"
1499990850813652993,"@AlanShearer778 @archiefivers @idextratime Omong2 soal sipil
Saya pernah nonton video jadul di Youtube , TNI nendang warga sipil yg ada di aceh  ...
Dan cerita tentang warga sipil dianiaya TNI di papua juga banyak yg berseliweran  di Internet ya gak??"
1499990727215837191,"@ABSetyono @kemkominfo Menkominfo Kutuk Serangan KKB Tembak 8 Karyawan PTT di Papua
Menkominfo mengajak seluruh elemen masyarakat tetap menjaga dan menciptakan situasi aman agar pembangunan infrastruktur Telekomunikasi 
@PlateJohnny 
@kemkominfo"
1499990689056235520,@AMCScam @RTooled There is no point in arguing with this tribe @AMCScam - am in awe as they rally and buy on falls with a false belief that is akin to the post WW2 ‘cargo cult’ tribes in Papua New Guinea / predictable &amp; unshakeable - just trade on that predictability - don’t spoil it 🤣
1499990614544646151,"@OposisiCerdas Segera jendral,..... Papua membutuhkan.....jgn dilatih dangdut an loh ya 🤣"
1499990368221548544,"Tolong diusut tuntas kasus pembantaian dipapua. Ngerinya ada organisasi papua merdeka lagi, krn ngerasa tidak di adilkan oleh negara sendiri"
1499990167381184520,"@KaredokLeunca__ @jokowi @tni_ad @Puspen_TNI @_TNIAU @_TNIAL_ @mohmahfudmd @prabowo @ListyoSigitP padahal Papua terkenal kaya akan sumber daya mineral logam seperti tembaga, emas, dan perak. sumbangsih terbanyak utk negara loh pak @jokowi .mari kita jaga &amp;kita bantu juga"
