id,text
212,"Gua mau baca au yg bersliweran di twitter gua, bukan malah masalah safa sama garam 😭😭 kemana au uwu gua yg sering muncul di tl"
213,"@cutessmoyed @yooooooooooww @nct_menfess Jadi kpoper gak aneh dan gak hina gak usah dengerin kata orang. Kalo gak buat dosa gak perlu nganggep diri aneh. Semua kpoper gak aneh kecuali yang sneng war, safa-sabrina-berflower, dan yg kek ssg fans.❤"
214,"@MinJaeNaaaa @kinderorchestra kali ini sih safa udh serius .. ini tinggal sabrina x berflower dan antek-antek nya aja .. ini udah viral sis sampai ke media berita, ketua golkar aja sampe ketawa ketiwi"
215,"Casenya safa space ini lawak bener dah 😂😂😂
#GGSAFA 🔥🔥🔥"
216,stlh mendengar 2 jam lbh space safa kesimpulannya adlh dibalik ketikannya yang warbiasah tapi si safa ini keliatan lebih pinter dari pada mba bunga dan temen2nya
217,"@rachmanman @igotsaf Safa sendiri akgae btw, Akgae (악개) itu artinya fans yang suka sama sebuah grup, tapi dia cuman suka sama satu membernya aja. Parahnya lagi, si Akgae ini benci sama member lain.

Bahkan dia jauh lebih fanatik dr kpopers itu sendiri sampai bikin banyak akun cuma buat hate"
218,TIMELINE GUA SAFA SAFA MULU ANJING UDAH KEK
219,@zackiel_ wkwkwk tp gpp kadang ada meme safa yg lucu
220,"@tanyakanrl Aku mau liat ketikan atau omongan safa nya, ga ketemu"" dari kemarin. 
Yang buat flower itu marah besar."
221,"teman teman gue yg kpoper
tolong jangan musuhin safa ya
safa vs kader golkar aja udah ngeri
apalagi vs fans kpop lainnya...."
222,"@bangchanwibu @rifaibnuu Yaa ini balik ke kamu nya, kalo gk mau ribet ya tinggal rnb, war gini dah biasa di kpop, bukan sekali dua kali, bedanya ini booming karena kocak mau dibawa hukum, itu doang selebihnya yaa tetep salah safa, di yang mulai duluan"
223,"@rianynurdhea @SoundOfYogi @kambingngamuk iya emang, selama debat sama aku juga dia udh utarakan hinaan2 untuk kpopers &amp; kpop wkwk. seperti kita kaum “useless piece of shit”. “limbah plastik”, “musik jelek” dll 😅

emang dasarnya udah ngebenci jadi bebal juga mau dikasi tau. biarin aja. yg penting si safa udh ngaku 👍🏼."
224,"@sultanhfz11 @igotsaf situ mungkin ga suka sm kpopers smpe bilang safa keren krn bisa melawan kpopers, tp maap nih, si safa juga kpopers tp dia solo stan, dia jg berbuat salah, kok malah dinormalisasiin."
225,@ranahjiwa Safa jarwa ?? Atau Adit?
226,"@viewjpeg61 @igotsaf Dia kpopers bahkan akgae, Akgae (악개) itu artinya fans yang suka sama sebuah grup, tapi dia cuman suka sama satu membernya aja. Parahnya lagi, si Akgae ini benci sama member lain.

Dia disidang bukan tanpa alasan, gua ga membenarkan yg nyidang to Safa akar masalahnya"
227,"@masluwak Kata e dee aktivis ham, dosen e kader golkar, kakak ipar e TNI dan lain2 gae ngancem safa"
228,Apa yg ada dipikiran safa saat ini ya?. diancam masuk penjara karna menghina idol
229,"@cryctro @kinderorchestra Iyaa betull, udah klarif. Dan gue kaget juga karna pertama kalinya dia klarif tulus gtu. Dulu ga pernah yang tulus soalnya diulang lagi. Semoga safa mbak flowers jadi lebih baik deh setelah kasus ini. Safa keren karena pd aja selainnya ga ada yang bisa dibilang keren"
230,"@97ild ini ngakak, yg mau bela idolnya mlah yg diketawain garaa"" gajelass 😭 hrsnya kan safa ya yg dihate atau disalahin ini mlah kebalikan 😭"
231,"@masluwak Safa iki fans kpop nama grup e nct tp dee hate ke salah satu member lain, ada mbak2 umur 29 thn ga terima kalo safa kayak gt, akhire mbak e bikin space nyidang safa suruh mintaa maaf pake materai 20k trs krn ga ditanggepi safa akhire  mbak2 e pake power abuse"
232,@shand1ka Safa mantan?
233,Si Safa sampe hari ini masih aja rame tapi emang lucu sie
234,baru ngikutin drama safa space. asli ngakak asw wkwk
235,"tl isinya Safa Safa Safa, emg tu manusia namanya Safa kenapa sih ?"
236,"@igotsaf dilihat dari beberapa hate yang safa berikan kepada idol yang dituju itu benar-benar parah lalu pada akhirnya safa tau dampak nya, safa tau kalau hal itu ga bener bgt. jangan diulangin lagi ye safa."
237,"@LazyFaa @igotsaf Lu tau ga Safa sendiri akgae, kalo ga tau gua kasih tau Akgae (악개) itu artinya fans yang suka sama sebuah grup, tapi dia cuman suka sama satu membernya aja. Parahnya lagi, si Akgae ini benci sama member lain. Dia bahkan lebih parah dr kpopers normal"
238,safa dimana dimana sampe staff sama chef gue gibahin di depan wok anjir
239,siapa yg mau ngedit idia tapi audio berflowerrr di space safa kemarin
240,"@mrsDBE duhhh BOCIL banget kak ...

jadi si safa ini ngehate speech member idols gitu deh

nah trs fandom idols itu bikin space, dan si safa ikutan. ributlah mereka.. dan yg nyuruh minta maaf ngaku ngaku punya bekingan ini itu lah .. hahahah kowwccaaakkkk !!"
241,@cryienn sAfA 😡 saYa iNi😤 pErwAkiLaN 🫢 nA jAeMin 🙋🏻‍♂️ dan hUanG RENjuN💁🏻‍♂️ saYa sUdAh paNggl ☎️ aDvoKaT 🧑🏻‍⚖️sY uNtk bAwa🏋🏻 kASuS💼 iNi kE mEjA⚖️ hiJAu🟩 jd Kmu 🫵🏼jngAn🙅🏻 mAcem-MAcEm yHh?!!🤬
242,"Iyaa teel dari kemarin rame banget panas. Dari safa, kasus garam, terus injeuni yang ngelewatin privasi, dll. Jadi aku cuma buka twitter buat ngehype yang aku mau aja. Aku nggak mau capek di RL terus pas buka twt juga capek karena panas banget suasananya. :("
243,"@Trisnakz Gmn ya, jaemin sama jimin itu beda. Itu 2 org, fave gw jimin, kalo lagi yg d bahas safa d space sama mba2 usia 29thn itu JAEMIN. NA JAEMIN"
244,"Sumpah ke gak jelasanku hari ini tu dengerin safa space 1jam an full.. daaannn, kenapa aku malu banget ya sama yg 29th, padahal bukan aku yg ngomong TT_TT"
245,"@injeolmies49 @tanyakanrl Padahal hate speech di kpop emang udah banyak banget dari dulu, kasus kayak safa gini cukup di blok report aja, bukan malah dibully kayak gitu. Idol yang kalian lindungi itu, dilindungi agensi. Toh katanya agensi sekarang menindak tegas kan? Tinggal lapor. Selesai."
246,@injeolmies49 @tanyakanrl soalnya ada yang lebih interest daripada ketikkannya safa? LOL
247,@igotsaf Safa digerebek orang² golkar gak?
248,@bintangemon Plot twist: safa sama mbaknya satu kampus mwehehehe
249,@aanggn trus yg ngomong “dosen saya kader golkar” siapa? bukan si safa kan?
250,"@MinJaeNaaaa @kinderorchestra tapi yg pasti kan safa udh bikin klarifikasi di twitter, kasus utama si safa udh terlanjur ketutup sama kebodohannya sabrina x berflower beserta antek-anteknya, sampai viral ke tiktok sama youtube karena kebodohan antek-antek nya"
