id,text
207,@nuggetjoon lah baru inget dia jg  umur 29 waktu itu
208,lagi rame apa sih ditweet gue sama embak2 umur 29 tahun wkwk
209,"Kayanya aku nanti pas umur 29 lagi mikirin sekolah mana yg paling bagus buat anak, mikir menu sehat, ngitungin tabungan, bercocok tanam, mikirin kerjaan, upgrade ilmu, dll 🙂"
210,@urmocih Lu udh update berita safa sama si akun berflower kan? Wkwkwkwk anjir ngakak bgt ege sumpah. Umur 29 tapi warnya kek jaman exo bts dulu 🤣🤣🤣 harus kita bahas sih sabtu nanti pas main wkwkwkwkwkwkwk
211,"Mun dipikir pikir umur 29 mah atuh saumuran urang, jeung sarua oge jiga urg pikiranna bubudakeun jiga bolon hahahaha aya batur"
212,"Umur 29 thn, punya keluarga dan kenalan berpangkat, setinggi apa sih pangkat nya sampe ngancam turunin pangkat orang tua safa, setinggi apa sih setinggi harapan orang tua kah 😂😂"
213,@oki_zukii Yang umur 29 gak kak? 🤣
214,"@xoxox0bop @baksonuklir @skipberat Dia jelasin aja ke safa kalo backingannya si umur 29 itu banyak, kek ayahnya,adenya,kaka ipar nya anggota termasuk dosennya itu kader golkar gitu wkwk😭"
215,"@Stammipiuvicino nah, sip iku.. 
jgn sampai nanti pas umur 29 th jd aktivis ham dan punya dosen kader golkar dey.. 😂"
216,"Keinginan umur 29 punya rumah , tabungan yang cukup bertemu sehun exo"
217,@cccccc0613 @convomf @igotsaf @iamdimsun @sabrina2322_ Makasih sudah silahturahmi... alay bgt tuh si umur 29 thn
218,"@sabrina2322_ Alay looooo wkwkwkwk umur 29 tahun gue mah punya bisnis sendiri, berkarya, dpt prestasi. Lo umur 29 tahun cuma bisa bangga banggain idol sama sodara sodara lo sambil bully orang yg kontra sama idol lo. Memalukan njiiir"
219,"obrolan kemaren sore jg sih waktu dia bilang ""umur 29 manggilnya dek, berarti harusnya aku manggil kamu dek juga dong?"" BENERAN PAGI INI DEK DEKAN WKWKWKWK NANGOZ"
220,"ga nyangka itu yang fans kpop ternyata umur 29, LIKE-"
221,"@Dzawinur Kayaknya si Ibu ini telat jadi kpopernya, jd efek racun kpop masih kuat2nya, klo ngefannya dr umur 20an awal skrg umur 29 gak bakal segokil ini sih, gak mau kalah sama yg puber 😂"
222,@zarabeey @99skets engga tau ad yg umur 29 kelakuan bocah
223,"@RaisaGusna @midahaha04 @txtdrimedia takdir seseorang kan beda-beda kak, kalo di umur 29 si mbanya belum ketemu jodoh ya mau bagaimana 🥲"
224,"Emangnya jadi kader golk*r sekarang bergengsi ya?
Gedeg kali dengar bocah umur 29 tahun ngomong gitu"
225,"@masendainsider Aku malah gedeg sama yg umur 29 iku, lek safa ne mental e mantab"
226,"@pakantono Suara nya kyk mbak mbak gendut jarang mandi sering colmek Tuhan nya kpop umur 29 jago berkhayal udah tua tapi tingkah nya kyk bocah... 
Ya si bencong NCTNJING juga kgk peduli lah lu bukan siapa siapa dia mau nge belain GOBLOK"
227,"@ini_sintulll Gmn ya juga suka ngakak sih sm mba flower karna katanya udh umur 29 thn kok kek gt sih ya... Apa lagi yg dia bilang bawa2 polisi itu,Keknya harus korbannya kan yg ngelapor kok ini si mbaknya emng si mbaknya yg jadi korbannya ya??"
228,"Lagi rame ttg orang yang bela idolnya
Umur 29 tahun lagi
Apa keluarganya enggk ngelarang utk berpikiran kyk gitu
Heran🤪🤪🤪"
229,lesson learned : jangan berurusan sama mbak mbak kpop umur 29 tahun.
230,"&lt;-- fans kpop umur 29, udah ga update kpop lagi karena sibuk urus bayi."
231,"Pagi2 ngakak sendiri gara2 dengerin Safa Space ini.. umur 29 masih aja ngurusin gituan yak.. kagak punya kerjaan apa 🤣🤣
Lawak bgt ini sumpah.. 🙃"
232,Ngidol ampe umur 29 tuh respect. Chuakssss😂
233,"SUMPAH INI DRAMA KPOPERS KNP TOLOL2 BGT SI UMUR 29 TAHUN KEK BOCAH ANJG OTAK NYAA
SIAPA YG PEDULI BANGSATT DOSEN LU PARTAI GOLKAR."
234,"umur 29 tahun berantem sm bocah bawa bawa ini itu, gabut amat"
235,"@DimsPrastyo Geli yak bisa bisanya ngaku umur 29 tahun ngomong begitu, kayak anak sd keren kerenan kerjaan bapaknya wkwkwk"
236,2 tahun lalu di umur 29 malah pusing nyari jalan pintas buat mutasi
237,ada mba-mba umur 29 tahun ribut sama anak 19 tahun soal kpop aja udah aneh.
238,"@gigihagam Aku pas Umur 29 kae, durung umur 30, tapi tau ngrasakno umur 28"
239,@sate_d0nat @naufalism98 @oolatte mon maap nih tpi jgn double standard klo umur 29 itu emg harus udh pny anak wkwkwk. mba2 berflower itu emg kurang benar nanggapin masalahnya tpi jgn dibawa ke personal life dia bgini.
240,"Safa trauma kalau denger umur 29, ap lagi aktifis HAM"
241,"Aku umur 29 lagi ngapain? Lagi mulai masuk fandom, ikut lomba nulis ff, sibuk kuliah, punya pacar. Yg sampe sekarang kalo cerita sama mama reaksinya. ""Haduhh Jun Young, kirain mau jadi mantu.""
Maafin ya ma..."
242,Mba berflower sama mba umur 29 bisa bobo nyenyak ga ya after ribut2 kemaren?
243,@jek___ Umur 29 taun idolnya rata rata kelahiran 2000 semua ini lu dari semenjak mereka bayi udah disuruh audisi ama casting?
244,"@chateukun @iamdimsun Umur 29 tahun tuh gak ngurus idol ,, ngurus anak woii haha"
245,"Gue umur 29, gua fans halu kpop. Tapi ga kayak mbak berflower yang hidupnya ga normal kek gitu 🤯 bikin malu kpopers angkatan tua nih"
246,umur 29 msh kaya bocah SD :(
247,"@oktiara_k Biasa hate nya kpopers gtu , tapi fans nya gk terima , ampe bawa"" aktifis ham lah , dosennya kader golkar lah , bapak nya TNI lah , adik nya polisi lah , sampe calon nya dia punya kakak kapolda juga ikut kebawa wkwkwk , udh gtu yg ngomong wanita umur 29 tahun ti wkwkwk ."
248,Gua penasaran banget mukanya yang ibu2 umur 29 tahun itu kayak apa karena #safa karena fands k pop ngk mau Makai foto asli mereka #SafaMenjawab
249,"@oichippu klo kepercayaan Korea, umur yg belakangnya 9 itu, waktu dimana didatangi Grim Reaper, makanya kalang kabut dan biasanya penuh kesialan.. karena 9 itu angkata terakhir sebelum balik 0 lagi...makanya doi begitu di umur 29 😂😂😂"
250,seola cantik bangetttttttt menunjukkan wanita umur 29 tahun
